asin,name,date,rating,review,brandName,product,clean_review_text
B08DLL7C2D,Godrej-ViroShield-Disinfecting-VIROSHIELD-30UV,2020-08-20,5,Best Product in these price segment ,Godrej,ViroShield-Disinfecting-VIROSHIELD-30UV,best product price segment
B08DLL7C2D,Godrej-ViroShield-Disinfecting-VIROSHIELD-30UV,2020-09-14,1,The product specifications do not match the details on Amazon NO BUZZER SOUND No indicator lights either You just have to wait like a fool to estimate the disinfection cycle which is claimed to last for 6 minutes If you want it to be 20 minutes you either can have 18 minutes or 24 minutes and that too without any indications Hope it has the genuine UV lights and the claim is not false on that count as well GODREJ COULD NOT BE WORST THAN THIS ,Godrej,ViroShield-Disinfecting-VIROSHIELD-30UV,product specifications match details amazon buzzer sound indicator lights either wait like fool estimate disinfection cycle claimed last 6 minutes want 20 minutes either 18 minutes 24 minutes without indications hope genuine uv lights claim false count well godrej could worst
B08DLL7C2D,Godrej-ViroShield-Disinfecting-VIROSHIELD-30UV,2020-08-26,1,The product is useless There is no indicator for power on There is proper response either from Amazon and manufacturers The customer care axecutive is not at all helpful Want to return but customer care executive is not helpful ,Godrej,ViroShield-Disinfecting-VIROSHIELD-30UV,product useless indicator power proper response either amazon manufacturers customer care axecutive helpful want return customer care executive helpful
B08DLL7C2D,Godrej-ViroShield-Disinfecting-VIROSHIELD-30UV,2020-09-06,4,4 lights are very useful for effective sanitization but they produce a bit more heat which is a kind of side effect Depends on what you put inside the box ,Godrej,ViroShield-Disinfecting-VIROSHIELD-30UV,4 lights useful effective sanitization produce bit heat kind side effect depends put inside box
B08DLL7C2D,Godrej-ViroShield-Disinfecting-VIROSHIELD-30UV,2020-09-01,5,Overall Price is WORTH IT Fits Laptop upto 14 1 Helmet smaller size only fruits and vegetable all can be put without issues Looks pretty decent for your home But 1 Smells horrible after every cycle room gets polluted 2 One rack means effectively you can place 10 12 soaps 3 If you over stack them no disinfection possible Take caution and do less and more cycles to ensure4 One switch operation plug play Timer is to be followed manually or wait for beep no display if you are curious to know what time has lapsed 5 Wire is three pin so the earthing is critical I felt some mild shocks ,Godrej,ViroShield-Disinfecting-VIROSHIELD-30UV,overall price worth fits laptop upto 14 1 helmet smaller size fruits vegetable put without issues looks pretty decent home 1 smells horrible every cycle room gets polluted 2 one rack means effectively place 10 12 soaps 3 stack disinfection possible take caution less cycles ensure4 one switch operation plug play timer followed manually wait beep display curious know time lapsed 5 wire three pin earthing critical felt mild shocks
B08DLL7C2D,Godrej-ViroShield-Disinfecting-VIROSHIELD-30UV,2020-09-17,1,Useless product of two accounts 1 There is no timer There is a flat cycle of 6 minutes before the buzzer rings2 The moment you open the door while the device is working you can see the UV lamps for a fraction of a second which is a health hazard This is a classic product where the practicality and safety have been ignored to cash into the fear pshycosis of the customers ,Godrej,ViroShield-Disinfecting-VIROSHIELD-30UV,useless product two accounts 1 timer flat cycle 6 minutes buzzer rings2 moment open door device working see uv lamps fraction second health hazard classic product practicality safety ignored cash fear pshycosis customers
B01CLFHBAS,Titan-Analog-Black-Dial-Watch-1805NM01,2019-11-17,1,Utterly disappointed to get a defected product from the manufacturer the Seller was the Company itself Packing was good however the peel over the dial was not in its place and there was a spot just above the 10 That was unexpected in a Brand now product Hence I requested for a replacement There was no such policy so I had to return it ,Titan,Analog-Black-Dial-Watch-1805NM01,utterly disappointed get defected product manufacturer seller company packing good however peel dial place spot 10 unexpected brand product hence requested replacement policy return
B01CLFHBAS,Titan-Analog-Black-Dial-Watch-1805NM01,2019-07-11,2,Damaged piece ,Titan,Analog-Black-Dial-Watch-1805NM01,damaged piece
B01CLFHBAS,Titan-Analog-Black-Dial-Watch-1805NM01,2020-06-30,5,After 1 week of use Seems perfect 10 10 for looks Date Day and Hour are in perfect sync ,Titan,Analog-Black-Dial-Watch-1805NM01,1 week use seems perfect 10 10 looks date day hour perfect sync
B01CLFHBAS,Titan-Analog-Black-Dial-Watch-1805NM01,2020-01-19,5,Black Beauty,Titan,Analog-Black-Dial-Watch-1805NM01,black beauty
B01CLFHBAS,Titan-Analog-Black-Dial-Watch-1805NM01,2020-07-18,3,good watch from titan house But it is very big to my wrist ,Titan,Analog-Black-Dial-Watch-1805NM01,good watch titan house big wrist
B01CLFHBAS,Titan-Analog-Black-Dial-Watch-1805NM01,2020-07-31,5,I m SO happy after getting this,Titan,Analog-Black-Dial-Watch-1805NM01,happy getting
B01CLFHBAS,Titan-Analog-Black-Dial-Watch-1805NM01,2020-09-28,4,Very Nice Product ,Titan,Analog-Black-Dial-Watch-1805NM01,nice product
B01CLFHBAS,Titan-Analog-Black-Dial-Watch-1805NM01,2020-07-30,4,Simply awesome,Titan,Analog-Black-Dial-Watch-1805NM01,simply awesome
B01CLFHBAS,Titan-Analog-Black-Dial-Watch-1805NM01,2020-03-06,5,V gud,Titan,Analog-Black-Dial-Watch-1805NM01,v gud
B01CLFHBAS,Titan-Analog-Black-Dial-Watch-1805NM01,2020-09-04,5, ,Titan,Analog-Black-Dial-Watch-1805NM01,
B01CLFHBAS,Titan-Analog-Black-Dial-Watch-1805NM01,2019-11-17,1,Utterly disappointed to get a defected product from the manufacturer the Seller was the Company itself Packing was good however the peel over the dial was not in its place and there was a spot just above the 10 That was unexpected in a Brand now product Hence I requested for a replacement There was no such policy so I had to return it ,Titan,Analog-Black-Dial-Watch-1805NM01,utterly disappointed get defected product manufacturer seller company packing good however peel dial place spot 10 unexpected brand product hence requested replacement policy return
B01CLFHBAS,Titan-Analog-Black-Dial-Watch-1805NM01,2019-07-11,2,Damaged piece ,Titan,Analog-Black-Dial-Watch-1805NM01,damaged piece
B01CLFHBAS,Titan-Analog-Black-Dial-Watch-1805NM01,2020-06-30,5,After 1 week of use Seems perfect 10 10 for looks Date Day and Hour are in perfect sync ,Titan,Analog-Black-Dial-Watch-1805NM01,1 week use seems perfect 10 10 looks date day hour perfect sync
B01CLFHBAS,Titan-Analog-Black-Dial-Watch-1805NM01,2020-01-19,5,Black Beauty,Titan,Analog-Black-Dial-Watch-1805NM01,black beauty
B01CLFHBAS,Titan-Analog-Black-Dial-Watch-1805NM01,2020-07-18,3,good watch from titan house But it is very big to my wrist ,Titan,Analog-Black-Dial-Watch-1805NM01,good watch titan house big wrist
B01CLFHBAS,Titan-Analog-Black-Dial-Watch-1805NM01,2020-07-31,5,I m SO happy after getting this,Titan,Analog-Black-Dial-Watch-1805NM01,happy getting
B01CLFHBAS,Titan-Analog-Black-Dial-Watch-1805NM01,2020-09-28,4,Very Nice Product ,Titan,Analog-Black-Dial-Watch-1805NM01,nice product
B01CLFHBAS,Titan-Analog-Black-Dial-Watch-1805NM01,2020-07-30,4,Simply awesome,Titan,Analog-Black-Dial-Watch-1805NM01,simply awesome
B01CLFHBAS,Titan-Analog-Black-Dial-Watch-1805NM01,2020-03-06,5,V gud,Titan,Analog-Black-Dial-Watch-1805NM01,v gud
B01CLFHBAS,Titan-Analog-Black-Dial-Watch-1805NM01,2020-09-04,5, ,Titan,Analog-Black-Dial-Watch-1805NM01,
B07MXKMWT5,Titan-Analog-White-Dial-Watch-NK1639SL03,2018-07-18,5,Great product loved it ,Titan,Analog-White-Dial-Watch-NK1639SL03,great product loved
B07MXKMWT5,Titan-Analog-White-Dial-Watch-NK1639SL03,2019-01-13,5,Classic watch for formal occasions Satisfied with the quality of the product and service of amazon ,Titan,Analog-White-Dial-Watch-NK1639SL03,classic watch formal occasions satisfied quality product service amazon
B07MXKMWT5,Titan-Analog-White-Dial-Watch-NK1639SL03,2016-12-07,3,Amazing watch but belt damaged in 2 months What do I do ,Titan,Analog-White-Dial-Watch-NK1639SL03,amazing watch belt damaged 2 months
B07MXKMWT5,Titan-Analog-White-Dial-Watch-NK1639SL03,2019-05-11,5,Strap could have been better ,Titan,Analog-White-Dial-Watch-NK1639SL03,strap could better
B07MXKMWT5,Titan-Analog-White-Dial-Watch-NK1639SL03,2019-08-26,5,A1,Titan,Analog-White-Dial-Watch-NK1639SL03,a1
B07MXKMWT5,Titan-Analog-White-Dial-Watch-NK1639SL03,2018-07-09,2,A Tata product good watch with pathetic strap Strap will break in two after a month of use ,Titan,Analog-White-Dial-Watch-NK1639SL03,tata product good watch pathetic strap strap break two month use
B07MXKMWT5,Titan-Analog-White-Dial-Watch-NK1639SL03,2019-10-06,5,Watch is okBut belt is so lower quality in after 2months,Titan,Analog-White-Dial-Watch-NK1639SL03,watch okbut belt lower quality 2months
B07MXKMWT5,Titan-Analog-White-Dial-Watch-NK1639SL03,2017-07-15,4,Happy to buy this product by amazon its original and quality product and same design as ordered ,Titan,Analog-White-Dial-Watch-NK1639SL03,happy buy product amazon original quality product design ordered
B07MXKMWT5,Titan-Analog-White-Dial-Watch-NK1639SL03,2018-10-22,5,Looking decent worth buy No problem after 3 Month of use,Titan,Analog-White-Dial-Watch-NK1639SL03,looking decent worth buy problem 3 month use
B07MXKMWT5,Titan-Analog-White-Dial-Watch-NK1639SL03,2018-12-24,5,I have purchased for my father He really liked it Thanks Amazon for quick delivery ,Titan,Analog-White-Dial-Watch-NK1639SL03,purchased father really liked thanks amazon quick delivery
B07MXKMWT5,Titan-Analog-White-Dial-Watch-NK1639SL03,2018-07-18,5,Great product loved it ,Titan,Analog-White-Dial-Watch-NK1639SL03,great product loved
B07MXKMWT5,Titan-Analog-White-Dial-Watch-NK1639SL03,2019-01-13,5,Classic watch for formal occasions Satisfied with the quality of the product and service of amazon ,Titan,Analog-White-Dial-Watch-NK1639SL03,classic watch formal occasions satisfied quality product service amazon
B07MXKMWT5,Titan-Analog-White-Dial-Watch-NK1639SL03,2016-12-07,3,Amazing watch but belt damaged in 2 months What do I do ,Titan,Analog-White-Dial-Watch-NK1639SL03,amazing watch belt damaged 2 months
B07MXKMWT5,Titan-Analog-White-Dial-Watch-NK1639SL03,2019-05-11,5,Strap could have been better ,Titan,Analog-White-Dial-Watch-NK1639SL03,strap could better
B07MXKMWT5,Titan-Analog-White-Dial-Watch-NK1639SL03,2019-08-26,5,A1,Titan,Analog-White-Dial-Watch-NK1639SL03,a1
B07MXKMWT5,Titan-Analog-White-Dial-Watch-NK1639SL03,2018-07-09,2,A Tata product good watch with pathetic strap Strap will break in two after a month of use ,Titan,Analog-White-Dial-Watch-NK1639SL03,tata product good watch pathetic strap strap break two month use
B07MXKMWT5,Titan-Analog-White-Dial-Watch-NK1639SL03,2019-10-06,5,Watch is okBut belt is so lower quality in after 2months,Titan,Analog-White-Dial-Watch-NK1639SL03,watch okbut belt lower quality 2months
B07MXKMWT5,Titan-Analog-White-Dial-Watch-NK1639SL03,2017-07-15,4,Happy to buy this product by amazon its original and quality product and same design as ordered ,Titan,Analog-White-Dial-Watch-NK1639SL03,happy buy product amazon original quality product design ordered
B07MXKMWT5,Titan-Analog-White-Dial-Watch-NK1639SL03,2018-10-22,5,Looking decent worth buy No problem after 3 Month of use,Titan,Analog-White-Dial-Watch-NK1639SL03,looking decent worth buy problem 3 month use
B07MXKMWT5,Titan-Analog-White-Dial-Watch-NK1639SL03,2018-12-24,5,I have purchased for my father He really liked it Thanks Amazon for quick delivery ,Titan,Analog-White-Dial-Watch-NK1639SL03,purchased father really liked thanks amazon quick delivery
B012SPKP9U,Titan-Karishma-Analog-Blue-Watch-1774SM01,2018-08-11,2,The watch looks superb Excellent finish You get exactly what you see in the photos Product rating is 5 star BUT i dont think the seller Cloudtail handled the product properly When i opened the box to my disappointment i found the thin plastic that covers a new watch glass face is all crumpled up to a corner I was scared thinking the glass face must be damaged but thank God it wasnt the case Also there s no dealer stamp in the warranty card My take if you really like what you see go for it And if you are scared to buy online then buy it from the brick mortar shops cause its worth it ,Titan,Karishma-Analog-Blue-Watch-1774SM01,watch looks superb excellent finish get exactly see photos product rating 5 star dont think seller cloudtail handled product properly opened box disappointment found thin plastic covers new watch glass face crumpled corner scared thinking glass face must damaged thank god wasnt case also dealer stamp warranty card take really like see go scared buy online buy brick mortar shops cause worth
B012SPKP9U,Titan-Karishma-Analog-Blue-Watch-1774SM01,2018-07-14,5,Very nice fast delivery I like it,Titan,Karishma-Analog-Blue-Watch-1774SM01,nice fast delivery like
B012SPKP9U,Titan-Karishma-Analog-Blue-Watch-1774SM01,2018-07-11,5,Awesome watch Love this product in this price,Titan,Karishma-Analog-Blue-Watch-1774SM01,awesome watch love product price
B012SPKP9U,Titan-Karishma-Analog-Blue-Watch-1774SM01,2019-07-03,1,The product is almost similar to the actual one But the day and date cycle not working properly And the week names are wrong Like Sunday written as SAB MRI and so on,Titan,Karishma-Analog-Blue-Watch-1774SM01,product almost similar actual one day date cycle working properly week names wrong like sunday written sab mri
B012SPKP9U,Titan-Karishma-Analog-Blue-Watch-1774SM01,2019-10-18,4,Good one but date is wrongly represented,Titan,Karishma-Analog-Blue-Watch-1774SM01,good one date wrongly represented
B012SPKP9U,Titan-Karishma-Analog-Blue-Watch-1774SM01,2018-09-22,2,I bought the watch for my father Thank you Amazon for delivering it before the delivery date The packaging however was bad The box is made up of cardboard and the watch was already outside the box when delivered Thankfully it wasn t damaged When I received the watch it wasn t working so I had to change the cell myself The watch looks good and straps are sturdy enough So if I had to rate Delivery 4 starsThe product 4 starsPackaging 1 star,Titan,Karishma-Analog-Blue-Watch-1774SM01,bought watch father thank amazon delivering delivery date packaging however bad box made cardboard watch already outside box delivered thankfully damaged received watch working change cell watch looks good straps sturdy enough rate delivery 4 starsthe product 4 starspackaging 1 star
B012SPKP9U,Titan-Karishma-Analog-Blue-Watch-1774SM01,2018-11-09,5,I don t have the photo of the watch to upload but believe me the best watch your money can buy It looks much better than it is shown in Amazon picture Trust me go for it No problem nothing it went on ticking at one shot For day setting one is written in spanish and also in english Date also accurate ,Titan,Karishma-Analog-Blue-Watch-1774SM01,photo watch upload believe best watch money buy looks much better shown amazon picture trust go problem nothing went ticking one shot day setting one written spanish also english date also accurate
B012SPKP9U,Titan-Karishma-Analog-Blue-Watch-1774SM01,2019-08-14,4,Nice product,Titan,Karishma-Analog-Blue-Watch-1774SM01,nice product
B012SPKP9U,Titan-Karishma-Analog-Blue-Watch-1774SM01,2020-03-22,5,NYC watch I m very happy timely delivery bcz this watch gft my bf birthday so thnx too Amazon and most thnx fully deliver dada ,Titan,Karishma-Analog-Blue-Watch-1774SM01,nyc watch happy timely delivery bcz watch gft bf birthday thnx amazon thnx fully deliver dada
B012SPKP9U,Titan-Karishma-Analog-Blue-Watch-1774SM01,2019-10-02,1,Metal strip of watch not good felt like duplicate of titan Not satisfied with the product this was not expected Waste money,Titan,Karishma-Analog-Blue-Watch-1774SM01,metal strip watch good felt like duplicate titan satisfied product expected waste money
B012SPKP9U,Titan-Karishma-Analog-Blue-Watch-1774SM01,2018-08-11,2,The watch looks superb Excellent finish You get exactly what you see in the photos Product rating is 5 star BUT i dont think the seller Cloudtail handled the product properly When i opened the box to my disappointment i found the thin plastic that covers a new watch glass face is all crumpled up to a corner I was scared thinking the glass face must be damaged but thank God it wasnt the case Also there s no dealer stamp in the warranty card My take if you really like what you see go for it And if you are scared to buy online then buy it from the brick mortar shops cause its worth it ,Titan,Karishma-Analog-Blue-Watch-1774SM01,watch looks superb excellent finish get exactly see photos product rating 5 star dont think seller cloudtail handled product properly opened box disappointment found thin plastic covers new watch glass face crumpled corner scared thinking glass face must damaged thank god wasnt case also dealer stamp warranty card take really like see go scared buy online buy brick mortar shops cause worth
B012SPKP9U,Titan-Karishma-Analog-Blue-Watch-1774SM01,2018-07-14,5,Very nice fast delivery I like it,Titan,Karishma-Analog-Blue-Watch-1774SM01,nice fast delivery like
B012SPKP9U,Titan-Karishma-Analog-Blue-Watch-1774SM01,2018-07-11,5,Awesome watch Love this product in this price,Titan,Karishma-Analog-Blue-Watch-1774SM01,awesome watch love product price
B012SPKP9U,Titan-Karishma-Analog-Blue-Watch-1774SM01,2019-07-03,1,The product is almost similar to the actual one But the day and date cycle not working properly And the week names are wrong Like Sunday written as SAB MRI and so on,Titan,Karishma-Analog-Blue-Watch-1774SM01,product almost similar actual one day date cycle working properly week names wrong like sunday written sab mri
B012SPKP9U,Titan-Karishma-Analog-Blue-Watch-1774SM01,2019-10-18,4,Good one but date is wrongly represented,Titan,Karishma-Analog-Blue-Watch-1774SM01,good one date wrongly represented
B012SPKP9U,Titan-Karishma-Analog-Blue-Watch-1774SM01,2018-09-22,2,I bought the watch for my father Thank you Amazon for delivering it before the delivery date The packaging however was bad The box is made up of cardboard and the watch was already outside the box when delivered Thankfully it wasn t damaged When I received the watch it wasn t working so I had to change the cell myself The watch looks good and straps are sturdy enough So if I had to rate Delivery 4 starsThe product 4 starsPackaging 1 star,Titan,Karishma-Analog-Blue-Watch-1774SM01,bought watch father thank amazon delivering delivery date packaging however bad box made cardboard watch already outside box delivered thankfully damaged received watch working change cell watch looks good straps sturdy enough rate delivery 4 starsthe product 4 starspackaging 1 star
B012SPKP9U,Titan-Karishma-Analog-Blue-Watch-1774SM01,2018-11-09,5,I don t have the photo of the watch to upload but believe me the best watch your money can buy It looks much better than it is shown in Amazon picture Trust me go for it No problem nothing it went on ticking at one shot For day setting one is written in spanish and also in english Date also accurate ,Titan,Karishma-Analog-Blue-Watch-1774SM01,photo watch upload believe best watch money buy looks much better shown amazon picture trust go problem nothing went ticking one shot day setting one written spanish also english date also accurate
B012SPKP9U,Titan-Karishma-Analog-Blue-Watch-1774SM01,2019-08-14,4,Nice product,Titan,Karishma-Analog-Blue-Watch-1774SM01,nice product
B012SPKP9U,Titan-Karishma-Analog-Blue-Watch-1774SM01,2020-03-22,5,NYC watch I m very happy timely delivery bcz this watch gft my bf birthday so thnx too Amazon and most thnx fully deliver dada ,Titan,Karishma-Analog-Blue-Watch-1774SM01,nyc watch happy timely delivery bcz watch gft bf birthday thnx amazon thnx fully deliver dada
B012SPKP9U,Titan-Karishma-Analog-Blue-Watch-1774SM01,2019-10-02,1,Metal strip of watch not good felt like duplicate of titan Not satisfied with the product this was not expected Waste money,Titan,Karishma-Analog-Blue-Watch-1774SM01,metal strip watch good felt like duplicate titan satisfied product expected waste money
B07CNVJ241,Titan-Karishma-Analog-Black-Watch-NK1639SM02,2019-01-21,5,Got it to gift a groom at his wedding Beautiful timepiece In fact I loved it do much I m getting one for myself The black dial and the silver hands and silver marking makes the functioning of the watch look stunning and royal Dial size is just right It is definitely not small and it is not very big either It looks very well balanced on the wrist And the metal bracelet that comes with it is beautiful and goes perfectly with the timepiece dimension wise and there s no mismatch between them Go for it without any second guessing You ll love it Thank you Amazon and thank you Titan Both amazing companies and now you both have a very very happy and loyal customer in me for life ,Titan,Karishma-Analog-Black-Watch-NK1639SM02,got gift groom wedding beautiful timepiece fact loved much getting one black dial silver hands silver marking makes functioning watch look stunning royal dial size right definitely small big either looks well balanced wrist metal bracelet comes beautiful goes perfectly timepiece dimension wise mismatch go without second guessing love thank amazon thank titan amazing companies happy loyal customer life
B07CNVJ241,Titan-Karishma-Analog-Black-Watch-NK1639SM02,2018-10-18,5,Very good and simple looking watch Hopefully quality will also be expected as from Titan,Titan,Karishma-Analog-Black-Watch-NK1639SM02,good simple looking watch hopefully quality also expected titan
B07CNVJ241,Titan-Karishma-Analog-Black-Watch-NK1639SM02,2019-06-26,5,Specially I like the dial diameter which is not very large perfectly fits on my hand ,Titan,Karishma-Analog-Black-Watch-NK1639SM02,specially like dial diameter large perfectly fits hand
B07CNVJ241,Titan-Karishma-Analog-Black-Watch-NK1639SM02,2017-08-15,5,Beautiful,Titan,Karishma-Analog-Black-Watch-NK1639SM02,beautiful
B07CNVJ241,Titan-Karishma-Analog-Black-Watch-NK1639SM02,2019-06-09,4,Got it delivered yesterday My wrist is very small and most of the watches look odd on my wrist For this reason I don t like to use watches Recently I decided to get a watch myself and after thorough browsing I chose to buy this one The dial is small and doesn t look odd on small wrists But the chain strap should have been more elegant and thee locking system shld have been easy All in all this watch didn t disappoint me ,Titan,Karishma-Analog-Black-Watch-NK1639SM02,got delivered yesterday wrist small watches look odd wrist reason like use watches recently decided get watch thorough browsing chose buy one dial small look odd small wrists chain strap elegant thee locking system shld easy watch disappoint
B07CNVJ241,Titan-Karishma-Analog-Black-Watch-NK1639SM02,2019-10-06,5,Awesome Watch with a classy look in an affordable price tag puja festive offer 1256 from TITAN Go for it you never regret Get the item in two days in puja season so Special thanks to amazon seller only problem I was not quite satisfied by the packaging It was not a safe one but I get the product fine no scratches thanks to amazon for the product in such a price tag,Titan,Karishma-Analog-Black-Watch-NK1639SM02,awesome watch classy look affordable price tag puja festive offer 1256 titan go never regret get item two days puja season special thanks amazon seller problem quite satisfied packaging safe one get product fine scratches thanks amazon product price tag
B07CNVJ241,Titan-Karishma-Analog-Black-Watch-NK1639SM02,2018-11-01,5,Very good looking very nice awesome perfect look best quality,Titan,Karishma-Analog-Black-Watch-NK1639SM02,good looking nice awesome perfect look best quality
B07CNVJ241,Titan-Karishma-Analog-Black-Watch-NK1639SM02,2018-06-14,5,Looks really nice Great to wear for formals A surprise gift and satisfied product ,Titan,Karishma-Analog-Black-Watch-NK1639SM02,looks really nice great wear formals surprise gift satisfied product
B07CNVJ241,Titan-Karishma-Analog-Black-Watch-NK1639SM02,2018-07-08,5,Very good watch I like it I gifted it to my husband for his birthday he is so happy ,Titan,Karishma-Analog-Black-Watch-NK1639SM02,good watch like gifted husband birthday happy
B07CNVJ241,Titan-Karishma-Analog-Black-Watch-NK1639SM02,2019-06-08,1,Guys pls dont buy this this is not original titan watches this is first copy watches the pacKaging is really bad ,Titan,Karishma-Analog-Black-Watch-NK1639SM02,guys pls dont buy original titan watches first copy watches packaging really bad
B07CNVJ241,Titan-Karishma-Analog-Black-Watch-NK1639SM02,2019-01-21,5,Got it to gift a groom at his wedding Beautiful timepiece In fact I loved it do much I m getting one for myself The black dial and the silver hands and silver marking makes the functioning of the watch look stunning and royal Dial size is just right It is definitely not small and it is not very big either It looks very well balanced on the wrist And the metal bracelet that comes with it is beautiful and goes perfectly with the timepiece dimension wise and there s no mismatch between them Go for it without any second guessing You ll love it Thank you Amazon and thank you Titan Both amazing companies and now you both have a very very happy and loyal customer in me for life ,Titan,Karishma-Analog-Black-Watch-NK1639SM02,got gift groom wedding beautiful timepiece fact loved much getting one black dial silver hands silver marking makes functioning watch look stunning royal dial size right definitely small big either looks well balanced wrist metal bracelet comes beautiful goes perfectly timepiece dimension wise mismatch go without second guessing love thank amazon thank titan amazing companies happy loyal customer life
B07CNVJ241,Titan-Karishma-Analog-Black-Watch-NK1639SM02,2018-10-18,5,Very good and simple looking watch Hopefully quality will also be expected as from Titan,Titan,Karishma-Analog-Black-Watch-NK1639SM02,good simple looking watch hopefully quality also expected titan
B07CNVJ241,Titan-Karishma-Analog-Black-Watch-NK1639SM02,2019-06-26,5,Specially I like the dial diameter which is not very large perfectly fits on my hand ,Titan,Karishma-Analog-Black-Watch-NK1639SM02,specially like dial diameter large perfectly fits hand
B07CNVJ241,Titan-Karishma-Analog-Black-Watch-NK1639SM02,2017-08-15,5,Beautiful,Titan,Karishma-Analog-Black-Watch-NK1639SM02,beautiful
B07CNVJ241,Titan-Karishma-Analog-Black-Watch-NK1639SM02,2019-06-09,4,Got it delivered yesterday My wrist is very small and most of the watches look odd on my wrist For this reason I don t like to use watches Recently I decided to get a watch myself and after thorough browsing I chose to buy this one The dial is small and doesn t look odd on small wrists But the chain strap should have been more elegant and thee locking system shld have been easy All in all this watch didn t disappoint me ,Titan,Karishma-Analog-Black-Watch-NK1639SM02,got delivered yesterday wrist small watches look odd wrist reason like use watches recently decided get watch thorough browsing chose buy one dial small look odd small wrists chain strap elegant thee locking system shld easy watch disappoint
B07CNVJ241,Titan-Karishma-Analog-Black-Watch-NK1639SM02,2019-10-06,5,Awesome Watch with a classy look in an affordable price tag puja festive offer 1256 from TITAN Go for it you never regret Get the item in two days in puja season so Special thanks to amazon seller only problem I was not quite satisfied by the packaging It was not a safe one but I get the product fine no scratches thanks to amazon for the product in such a price tag,Titan,Karishma-Analog-Black-Watch-NK1639SM02,awesome watch classy look affordable price tag puja festive offer 1256 titan go never regret get item two days puja season special thanks amazon seller problem quite satisfied packaging safe one get product fine scratches thanks amazon product price tag
B07CNVJ241,Titan-Karishma-Analog-Black-Watch-NK1639SM02,2018-11-01,5,Very good looking very nice awesome perfect look best quality,Titan,Karishma-Analog-Black-Watch-NK1639SM02,good looking nice awesome perfect look best quality
B07CNVJ241,Titan-Karishma-Analog-Black-Watch-NK1639SM02,2018-06-14,5,Looks really nice Great to wear for formals A surprise gift and satisfied product ,Titan,Karishma-Analog-Black-Watch-NK1639SM02,looks really nice great wear formals surprise gift satisfied product
B07CNVJ241,Titan-Karishma-Analog-Black-Watch-NK1639SM02,2018-07-08,5,Very good watch I like it I gifted it to my husband for his birthday he is so happy ,Titan,Karishma-Analog-Black-Watch-NK1639SM02,good watch like gifted husband birthday happy
B07CNVJ241,Titan-Karishma-Analog-Black-Watch-NK1639SM02,2019-06-08,1,Guys pls dont buy this this is not original titan watches this is first copy watches the pacKaging is really bad ,Titan,Karishma-Analog-Black-Watch-NK1639SM02,guys pls dont buy original titan watches first copy watches packaging really bad
B00ISNVQMW,Titan-Octane-Analog-Silver-Watch-NK1650BM03,2019-02-13,5,Just wowww,Titan,Octane-Analog-Silver-Watch-NK1650BM03,wowww
B00ISNVQMW,Titan-Octane-Analog-Silver-Watch-NK1650BM03,2019-05-08,5,Nice,Titan,Octane-Analog-Silver-Watch-NK1650BM03,nice
B00ISNVQMW,Titan-Octane-Analog-Silver-Watch-NK1650BM03,2018-11-19,5,Nice product Less price on offer period Original product Stylish watch ,Titan,Octane-Analog-Silver-Watch-NK1650BM03,nice product less price offer period original product stylish watch
B00ISNVQMW,Titan-Octane-Analog-Silver-Watch-NK1650BM03,2019-06-21,5,Nice watch ,Titan,Octane-Analog-Silver-Watch-NK1650BM03,nice watch
B00ISNVQMW,Titan-Octane-Analog-Silver-Watch-NK1650BM03,2018-10-29,5,Bought it for my father He liked it very much ,Titan,Octane-Analog-Silver-Watch-NK1650BM03,bought father liked much
B00ISNVQMW,Titan-Octane-Analog-Silver-Watch-NK1650BM03,2019-09-30,5,After HMT titan is first choice for all young generations This particular model reviewed more times and took this watchreally this very nice looks very good and giving proud for casual and formal wear also ,Titan,Octane-Analog-Silver-Watch-NK1650BM03,hmt titan first choice young generations particular model reviewed times took watchreally nice looks good giving proud casual formal wear also
B00ISNVQMW,Titan-Octane-Analog-Silver-Watch-NK1650BM03,2019-10-30,5,Premium and genuine product at this price point The watch looks way better in real and looks and feels incredible Must buy if you re looking for a premium and genuine time piece Highly recommended ,Titan,Octane-Analog-Silver-Watch-NK1650BM03,premium genuine product price point watch looks way better real looks feels incredible must buy looking premium genuine time piece highly recommended
B00ISNVQMW,Titan-Octane-Analog-Silver-Watch-NK1650BM03,2019-10-28,5,Its nice I purchase for my sister to give as gift to her professor its perfect for 50 exactly as shown in picture and very elegant looks ,Titan,Octane-Analog-Silver-Watch-NK1650BM03,nice purchase sister give gift professor perfect 50 exactly shown picture elegant looks
B00ISNVQMW,Titan-Octane-Analog-Silver-Watch-NK1650BM03,2019-08-11,5,Very good watch for college or university going students Watch strap is little heavy though it doesn t matter Golden colour combination looks premium Titan is great love it,Titan,Octane-Analog-Silver-Watch-NK1650BM03,good watch college university going students watch strap little heavy though matter golden colour combination looks premium titan great love
B00ISNVQMW,Titan-Octane-Analog-Silver-Watch-NK1650BM03,2019-07-29,5,Nice watch i gifted this watch to my dad on his birthday he was very happy to see the watch must buy if u are looking for cheap and best watch in a brand like Titan ,Titan,Octane-Analog-Silver-Watch-NK1650BM03,nice watch gifted watch dad birthday happy see watch must buy u looking cheap best watch brand like titan
B00ISNVQMW,Titan-Octane-Analog-Silver-Watch-NK1650BM03,2019-02-13,5,Just wowww,Titan,Octane-Analog-Silver-Watch-NK1650BM03,wowww
